id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47713333,Cozy Apartment in the middle of Toronto,384371958,Galia,,Corso Italia-Davenport,43.68177,-79.44954,Entire home/apt,84,28,9,2024-04-30,0.31,1,270,5,
47730969,Beautiful 4 Bed Townhouse Upscale Lawrence Park,315034167,Burrow,,Bridle Path-Sunnybrook-York Mills,43.72393,-79.38002,Entire home/apt,,28,11,2023-11-21,0.30,1,0,1,
47732603,✨Toronto Guest Room✨💫🏠🧿,312250265,Ediz,,Rockcliffe-Smythe,43.66845,-79.49219,Private room,95,2,47,2024-03-06,1.22,2,317,17,STR-2203-HBTPHJ
47744984,Newly Renovated BR; Pvt Bath; Walk to Subway; # 1,43208025,Judy,,Willowdale East,43.75902,-79.40434,Private room,52,28,17,2024-02-29,0.45,7,72,5,STR-2101-HXQRVL
47745479,"Beautifully furnished, central toronto 2 bed condo",376548447,Tanu,,Waterfront Communities-The Island,43.64015,-79.39899,Entire home/apt,,28,0,,,1,0,0,
47748375,284203Little Italy Bright bedroom,354779562,Kaiyan,,Kensington-Chinatown,43.65626,-79.40758,Private room,75,30,17,2024-04-30,0.43,19,31,2,
47748426,284202Little Italy Bright bedroom,354779562,Kaiyan,,Palmerston-Little Italy,43.65813,-79.41101,Private room,70,28,12,2024-05-02,0.31,19,31,5,
47753511,Luxury boutique building Downtown Toronto,74559607,Marquis,,Waterfront Communities-The Island,43.64827,-79.39394,Entire home/apt,350,200,0,,,1,365,0,
47767844,DT/UofT/Entire main Floor unit for3/free parking,162894786,Sherry,,University,43.66499,-79.40897,Entire home/apt,129,28,40,2023-08-10,1.01,4,326,1,STR-2011-GQJKVG
47768860,Modern 1BR + 1BA - Waterfront Condo / CN Tower!,177674819,Glecy,,Waterfront Communities-The Island,43.64492,-79.38858,Entire home/apt,126,28,12,2024-01-20,0.33,1,263,4,
47770125,"4 Min walk to Davisville, Friendly Place",342647628,Oluwatoyin,,Mount Pleasant West,43.69948,-79.39049,Private room,,28,0,,,18,0,0,
47770351,Steps away from Sherbourne Station!,342647628,Oluwatoyin,,North St.James Town,43.67146,-79.374,Shared room,,28,0,,,18,0,0,
47770438,Steps away from Eglinton Station!,342647628,Oluwatoyin,,Yonge-Eglinton,43.70819,-79.40145,Shared room,,28,3,2024-04-13,0.08,18,0,1,
47770487,"4 min walk to Davisville, Perfect Location!",342647628,Oluwatoyin,,Mount Pleasant West,43.6993,-79.39211,Shared room,,28,1,2021-06-16,0.03,18,0,0,
47786926,Apt in Rockcliffe-Smythe,62174536,Marianne,,Rockcliffe-Smythe,43.681605765758945,-79.50030317102232,Entire home/apt,99,4,33,2024-04-28,2.14,1,208,26,STR-2102-GGRXVF
47799841,Luxurious Boutique Condo in the heart of King West,216940957,Carl,,Waterfront Communities-The Island,43.64221,-79.40102,Entire home/apt,200,90,3,2023-01-29,0.11,4,348,0,
47799983,2BDRM Stunning Penthouse Views Of DT*Free Pkg,216940957,Carl,,Waterfront Communities-The Island,43.64227,-79.38314,Entire home/apt,220,28,0,,,4,149,0,
47815077,"Spacious, A/C, Free Parking,wifi, Cable, Queen Bed",385389761,Josh,,Lawrence Park North,43.72718,-79.39751,Entire home/apt,137,28,8,2023-12-06,0.24,6,365,3,
47818871,"Brand New, by UofT, 1 BDRM, Deck, Parking",384337721,Sophie U,,Palmerston-Little Italy,43.66075,-79.4097,Entire home/apt,1999,28,4,2021-10-31,0.10,12,90,0,
47833628,Waterfront High Rise 1bdr Condo Downtown W/Parking,285628029,David,,Waterfront Communities-The Island,43.64215,-79.38242,Private room,574,28,70,2022-06-23,1.78,3,179,0,STR-2101-GPDXVG
47833847,Steps away from St. Clair Station!,342647628,Oluwatoyin,,Yonge-St.Clair,43.68861,-79.40077,Private room,,28,0,,,18,0,0,
47837131,"New Bright 2nd FLR Studio, laundry, walk to UofT",384337721,Sophie U,,Palmerston-Little Italy,43.65932,-79.41035,Entire home/apt,1999,28,4,2023-10-02,0.20,12,90,1,
47849355,New Downtn Bright Loft Style 2BR+Deck+Parking+W&D!,384337721,Sophie U,,Palmerston-Little Italy,43.65932,-79.4104,Entire home/apt,118,28,1,2021-02-28,0.03,12,64,0,
47850138,"Furnished, Next to College Subway/TMU/Supermarket",173823,James,,Church-Yonge Corridor,43.66248,-79.37825,Entire home/apt,92,210,1,2023-02-26,0.07,3,213,0,STR-2011-GFLXVF
47856919,Luxury penthouse with spectacular view!,267607957,Tayebeh,,Henry Farm,43.77441,-79.33033,Entire home/apt,173,28,22,2021-11-27,0.55,4,364,0,STR-2211-GYCDVH
47871145,"Amazing Views, Free Parking, Central of Downtown",385862055,Mohammadreza,,Waterfront Communities-The Island,43.64066,-79.39837,Private room,163,1,166,2024-04-10,4.15,3,86,41,STR-2012-FXYXVD
47871632,Lakeview & Gorgeous Condo in Heart of Downtown,385862055,Mohammadreza,,Waterfront Communities-The Island,43.64075,-79.39893,Private room,167,1,212,2024-04-30,5.30,3,84,85,STR-2012-FXYXVD
47881406,1 Downtown Toronto bedroom available now!,385964754,Gerald,,Waterfront Communities-The Island,43.64767,-79.40001,Private room,393,28,0,,,1,365,0,
47883408,Cozy Annex Lower Level Suite / Laundry/WI-FI,846505,Julie,,Annex,43.6721,-79.40511,Entire home/apt,130,28,15,2024-03-11,0.41,53,107,5,
47885090,"Spacious, Modern Reno, 2 bed/3 bath Home in Annex",352939575,Cynthia,,Palmerston-Little Italy,43.66334349389007,-79.41635237138335,Entire home/apt,279,14,13,2023-08-30,0.35,1,116,5,STR-2101-GRRXVG
47894901,Corporate Stays | 300 Front | Modern 1BR,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64413,-79.3894,Entire home/apt,,31,0,,,46,0,0,
47895031,Corporate Stays | 300 Front | Gorgeous 1BR,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64413,-79.3894,Entire home/apt,,31,0,,,46,89,0,
47907240,Stylish Sun Drenched Condo attached to New 1 Hotel,39913719,Christopher,,Waterfront Communities-The Island,43.64244,-79.40068,Entire home/apt,110,150,0,,,2,365,0,
47912412,Corporate Stays | Studio 2 | Spacious 1BR,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64906,-79.38866,Entire home/apt,219,31,0,,,46,88,0,
47922659,Ent. District- 2BR + 1.5 BA + Free Parking!,234302442,Satwant,,Waterfront Communities-The Island,43.6417442,-79.3819559,Entire home/apt,260,28,33,2024-02-06,1.02,1,221,5,STR-2209-GBFRVD
47924319,Luxury 1 Bedroom with Lake view | | Free Parking,314998716,Lisa,,Mimico (includes Humber Bay Shores),43.62302409461677,-79.47796649260032,Entire home/apt,215,30,12,2023-09-25,0.38,1,178,4,STR-2109-JGCVHM
47924694,Flexible,170787575,Connie,,Tam O'Shanter-Sullivan,43.77964,-79.2912,Private room,55,28,3,2023-11-27,0.15,2,90,1,
47936770,2 BRs + 2 WRs for rent in Downtown Toronto,237867735,Mingqing,,Tam O'Shanter-Sullivan,43.77741,-79.31672,Entire home/apt,,1000,0,,,3,151,0,
47938813,"Master Bedroom/ Ensuite, city vie",386352681,Cedric Serdar,,South Riverdale,43.65806,-79.35245,Private room,96,60,0,,,1,83,0,
47939640,MMG Luxury Suite - Lake/Island View 2,50396723,Frankie,,Waterfront Communities-The Island,43.6441366,-79.3819784,Entire home/apt,155,28,70,2024-03-11,1.80,16,67,1,STR-2207-HYFPHL
47940902,💕BEAUTIFUL BSMT STUDIO By LAKE! + wifi PRKN & more,386402738,Nathanael,,Long Branch,43.59156,-79.52895,Entire home/apt,110,2,61,2024-04-12,1.61,3,215,19,STR-2205-HCGPHJ
47941369,CN Tower Oasis w/ City Views in TO!,386405911,Pemasal,,Waterfront Communities-The Island,43.64089933867968,-79.39617589676429,Entire home/apt,206,28,44,2024-01-02,1.13,1,325,27,STR-2302-HVJKVY
47950878,Close to the heart of Toronto City - Private Room,58917662,Joginder,,Junction Area,43.66845,-79.48077,Private room,63,7,11,2024-04-13,0.30,3,178,3,STR-2205-GCBVHD
47957383,Studio condo at M5B 1L3 totally convenient,205619013,Mirko,,Church-Yonge Corridor,43.66009,-79.3816,Entire home/apt,90,30,3,2023-11-23,0.29,2,298,3,
47968682,Coach House private 2 bedroom cozy trendy setting.,208496728,Liz Or Sharm,,Dovercourt-Wallace Emerson-Junction,43.6705,-79.44054,Entire home/apt,125,28,9,2023-07-15,0.24,6,67,2,
47975679,Bay Street Spacious Suite - 2 Bedroom,386743551,Victoria,,Bay Street Corridor,43.66442,-79.38792,Entire home/apt,192,60,0,,,1,17,0,
47988573,Lavish condo in downtown Toronto,385862055,Mohammadreza,,Waterfront Communities-The Island,43.64027,-79.39888,Entire home/apt,743,1,9,2024-03-03,0.23,3,83,1,STR-2012-FXYXVD
47993938,Beaches,122573180,Raquel,,The Beaches,43.67496,-79.28784,Entire home/apt,,30,0,,,1,230,0,
48006920,Newly Renovated BR; Pvt Bath; Walk to Subway ;,43208025,Judy,,Willowdale East,43.75869,-79.40422,Private room,52,28,13,2024-01-27,0.34,7,156,3,STR-2101-HXQRVL
48009175,1 Private room double bed in Toronto lakeshore ..,149715432,Khaled,,Long Branch,43.59961,-79.5251,Private room,54,3,64,2024-04-11,1.70,4,145,29,STR-2102-HLZDVK
48009993,Bright Studio + Parking,240731077,Ana,,Hillcrest Village,43.80841,-79.36409,Private room,,60,0,,,1,197,0,
48017898,Enjoy In TORONTO With Unbelievable View,64707091,Merad,,Waterfront Communities-The Island,43.64458,-79.39046,Entire home/apt,182,28,13,2023-12-21,0.34,7,228,4,
48023139,Queen Loft in nature,216709214,Maryanne,,High Park-Swansea,43.64997,-79.47322,Private room,,28,52,2023-11-19,1.69,4,61,27,STR-2404-HGZVHW
48042863,"Entire house with Pool, ravine, and nature trail",387291183,Branca,,Woburn,43.76545,-79.21086,Entire home/apt,402,3,97,2024-02-13,2.47,1,137,25,STR-2012-HDCPHJ
48045888,Luxury Toronto Condo with Private Terrace & BBQ,27612385,Amir,,Mount Pleasant West,43.7069362,-79.3951421,Entire home/apt,225,2,76,2024-04-09,2.23,2,20,22,STR-2106-FPSBHC
48058949,Cozy Luxury Midtown Toronto Home 4BR/2BA,46169106,Saba,,Leaside-Bennington,43.71332,-79.36584,Entire home/apt,,28,1,2021-09-30,0.03,1,160,0,STR-2012-FKLXVB
48077201,Modern & Adorable 3rdFL Pvt 1BR/1 Bath across UofT,206207030,Zen,,Kensington-Chinatown,43.6575,-79.39597,Private room,59,28,4,2023-09-01,0.18,4,76,3,
48080809,AMAZING LUXURY UNIT,8278123,Ayham,,New Toronto,43.59973,-79.50237,Entire home/apt,80,28,0,,,1,38,0,
48081711,"Entire 1-BR Lower Unit, Laundry, Backyard",382591848,Mehrshad,,Weston-Pellam Park,43.67911,-79.46009,Entire home/apt,,28,70,2024-04-30,1.84,1,0,5,STR-2103-HJQRVK
48081774,Bright Modern Private Oasis Lower-Level 1BR 1BA,127834145,Wesley,,Annex,43.664660915809414,-79.41734596441722,Entire home/apt,225,28,156,2024-04-19,4.01,1,346,28,STR-2401-FXGRVR
48091341,Monthly Rental - Downtown Condo with Great View,277765690,Bao Yong,,Waterfront Communities-The Island,43.64332699300667,-79.3812637408318,Entire home/apt,,28,6,2024-04-04,0.18,2,17,1,
48092587,"Modern 1 bed, 2 bath with Private entrance & Patio",38668814,Katherine,,Waterfront Communities-The Island,43.64709531060838,-79.3898066771223,Entire home/apt,,60,2,2022-08-01,0.06,2,0,0,
48122861,LUXURY 2 BDR condo -Amazing  view parking/ subway,170567513,Golsana,,Willowdale East,43.76251,-79.41018,Entire home/apt,160,28,0,,,7,180,0,
48123819,"❤️Beautiful HOUSE!, near everything! LAKE+WIFI+PRKN",386402738,Nathanael,,Long Branch,43.59,-79.52848,Entire home/apt,130,28,53,2024-01-12,1.36,3,65,5,STR-2205-HCGPHJ
48146822,938 Eglinton Basement,94071526,Matthew,,Leaside-Bennington,43.71536,-79.36137,Entire home/apt,60,28,15,2024-04-30,0.40,14,30,5,
48146915,938 Eglinton Ground Flr,94071526,Matthew,,Leaside-Bennington,43.71581,-79.36062,Entire home/apt,90,28,16,2024-05-03,0.42,14,313,4,
48147551,Sweet cozy convenient basement,141493554,Susan,,Newtonbrook West,43.78317,-79.43911,Entire home/apt,85,28,16,2022-12-03,0.41,2,364,0,STR-2011-HRSXVL
48148181,Sleek 1BR Urban Escape: Sleeps 4 with Parking,388322388,Rosanna,,Church-Yonge Corridor,43.65578,-79.3797,Entire home/apt,250,1,61,2024-05-05,1.57,1,113,30,STR-2101-HBDXVJ
48151356,Home sweet home mi casa us casa,259848607,Pedro,,Little Portugal,43.64263,-79.4254,Private room,343,30,0,,,4,90,0,
48169885,Insane Toronto View W/ FREE Parking,54295841,Jasmine,,Church-Yonge Corridor,43.66943,-79.38528,Entire home/apt,130,28,0,,,1,221,0,
48199563,*NEW ONE BEDRM FLAT kitch bath wifi laundry parkin,76373347,Yuling,,Kennedy Park,43.72412,-79.26285,Entire home/apt,59,90,5,2024-04-23,0.13,6,281,2,
48208999,Fully-Equipped 1-BR Condo in DT Toronto,785826,Sky View,,Waterfront Communities-The Island,43.644126892089844,-79.389404296875,Entire home/apt,110,30,2,2024-02-08,0.05,51,270,1,
48215410,Cozy 1 bedroom in the heart of Dufferin Groove,146226441,Inna,,Dufferin Grove,43.6502,-79.43859,Entire home/apt,69,28,20,2024-02-01,0.52,37,251,2,STR-2010-GBJKPD
48252043,Cozy fully furnished room in a modern townhouse,204564886,Idara Kristina,,Downsview-Roding-CFB,43.7357,-79.47685,Private room,,31,1,2021-05-31,0.03,1,0,0,
48255761,Furnished 2 bedrooms 2 bath condo with Lakeview,389387200,Jeff,,Waterfront Communities-The Island,43.64699,-79.36452,Entire home/apt,98,180,0,,,1,180,0,
48264697,❤️ Elegant Downtown Toronto Lakeview  - Free Parking ❤️,362861580,Chris,,Waterfront Communities-The Island,43.63876,-79.39901,Entire home/apt,625,30,66,2023-04-30,1.71,3,62,0,STR-2209-FPCDVC
48267452,Loft-Style One-Bedroom in Financial District,128745036,Joan,,Bay Street Corridor,43.64972,-79.38295,Entire home/apt,169,28,14,2024-03-30,0.41,3,191,6,
48268916,Little Italy lovers Gem Perfectly positioned space,375194695,Pak-Ming,,Palmerston-Little Italy,43.65657,-79.41973,Entire home/apt,170,28,97,2023-12-17,2.95,1,247,4,STR-2205-FWVVHD
48270478,Peaceful Garden Guest Suite  In Architectural Gem,1575611,Benoit,,Regent Park,43.65727,-79.3584,Entire home/apt,69,28,159,2024-03-06,4.17,5,92,2,STR-2012-FLDVHB
48285858,Executive Leslieville home w/ luxury sauna/hot tub,92182619,Jon,,South Riverdale,43.66484,-79.33236,Entire home/apt,950,5,12,2023-08-23,0.36,1,176,4,STR-2107-FLWVHC
48286820,Cozy Condo in the heart of Toronto 2min walk to sw,389708231,Josie,,Waterfront Communities-The Island,43.64393,-79.38166,Private room,140,28,10,2022-07-30,0.27,2,238,0,
48298965,Monthly Rental Special! 30+flr condo CN Tower view,262678385,Min,,Waterfront Communities-The Island,43.64280666619747,-79.38114844525627,Entire home/apt,,28,12,2024-04-12,0.33,2,11,4,
48303647,Awesome view midtown studio apartment,342647628,Oluwatoyin,,Yonge-Eglinton,43.70833,-79.40066,Entire home/apt,,28,0,,,18,0,0,
48317636,Lakeview High rise Liberty Village 2 Bed + Parking,225026043,Liz,,Niagara,43.64050159003604,-79.41537803580141,Entire home/apt,139,28,17,2024-04-19,0.45,1,300,2,STR-2312-HRMPHX
48326765,Beautiful Two Bedroom Suite at Trinity-Bellwoods!!,51511317,Marla,,Trinity-Bellwoods,43.64825,-79.41722,Entire home/apt,140,60,0,,,1,208,0,
48328335,Single Room with en-suite bath & King Size Bed,390105657,Br MarkPaul Cyril,,Steeles,43.80664,-79.32158,Private room,60,2,102,2024-02-20,3.10,1,198,35,STR-2107-HGLBHJ
48344653,Studio apartment close to beach and downtown,4575743,Anne,,Woodbine Corridor,43.66755,-79.31366,Entire home/apt,100,29,2,2021-05-28,0.05,1,128,0,Str-2101-glxxvg
48363176,Executive Apartment in Quiet Neighbourhood,262878999,Roland,,Englemount-Lawrence,43.72401,-79.43394,Entire home/apt,54,28,12,2023-09-16,0.33,2,246,3,
48364252,The Modern Flat,71876108,Rojan,,Brookhaven-Amesbury,43.69862,-79.49426,Entire home/apt,109,28,202,2024-04-12,5.22,1,163,6,STR-2102-FGBKVB
48372739,Clean nice and friendly place,390474404,Deiana,,Mount Dennis,43.69073,-79.50826,Private room,70,28,0,,,1,365,0,
48375437,Newly renovated basement separated entrance,137701267,Shengyuan,,Morningside,43.77152943700571,-79.21384802278061,Private room,50,28,0,,,5,364,0,STR-2306-FRWRVQ
48384361,Amazing Lake View Studio Beside CN Tower,188955816,Adey,,Waterfront Communities-The Island,43.64175,-79.38244,Entire home/apt,162,1,105,2024-05-05,3.07,1,218,22,STR-2106-GFCRVF
48397253,Parkdale Room 3S,43223187,Justyna,,South Parkdale,43.63465,-79.42739,Private room,47,28,5,2024-04-01,0.16,2,144,2,
48401132,Newly Renovated BR; Pvt Bath; Walk to Subway; RmC,43208025,Judy,,Willowdale East,43.75896,-79.40404,Private room,53,28,6,2023-08-12,0.17,7,130,1,STR-2101-HXQRVL
48404952,2 Bedroom Suite near Dundas Square,4356799,Thomas,,Moss Park,43.65594,-79.37361,Entire home/apt,243,28,10,2023-11-09,0.28,12,145,1,Exempt
48406536,Loft at Toronto’s Entertainment District,29003996,Brintha,,Waterfront Communities-The Island,43.647659,-79.398235,Entire home/apt,248,2,129,2024-04-21,3.46,2,110,35,STR-2104-HWBKVL
48407046,Yorkville - Cozy Bedroom - 1 guest,24879547,Sarwat,,Bay Street Corridor,43.66761,-79.38954,Private room,56,28,14,2024-05-03,0.38,3,34,12,STR-2306-FXXXVR
48412905,Luxuary Two Bedroom Condo - Downtown Toronto,389922306,Nidal,,Moss Park,43.65437,-79.36513,Entire home/apt,145,28,5,2023-12-22,0.13,2,76,2,
48421038,"Super Cool, Unique Laneway house",122193037,Ben,,Caledonia-Fairbank,43.6848,-79.45018,Entire home/apt,300,28,7,2023-12-31,0.55,1,362,6,STR-2303-GPBHHT
48432289,Bloor west gem,37168,Martina,,Junction Area,43.66096,-79.47606,Private room,50,28,2,2023-03-02,0.12,1,89,0,
48450365,MMG Executive Suite LAKE / CN Tower View,50396723,Frankie,,Waterfront Communities-The Island,43.64207458496094,-79.38159942626953,Entire home/apt,147,30,9,2023-06-12,0.24,16,0,1,STR-2012-GJRVHF
48465451,Luxury DT condo+private terrace! Steps to CN tower,36929871,Neal,,Waterfront Communities-The Island,43.64695,-79.39338,Entire home/apt,239,28,85,2023-04-23,2.37,4,365,0,STR-2103-HRGDVK
48467329,"Toronto Downtown Core, 2BD, CN Tower View, w/Prkng",391111366,Nar,,Waterfront Communities-The Island,43.64445,-79.38147,Entire home/apt,170,28,131,2022-12-04,3.39,2,65,0,STR-2012-HTDVHL
48472101,Pantages Tower Condo for rent in Toronto-Furnished,110164486,Svetlana,,Church-Yonge Corridor,43.65544,-79.37858,Entire home/apt,2150,28,0,,,1,83,0,
48484201,💘 Lovely 3 Bed +2 Bath Suite 💘,346830159,Thi Thu Hien,,Downsview-Roding-CFB,43.73517315177088,-79.48701321442958,Entire home/apt,176,3,37,2023-09-18,1.06,11,10,3,STR-2103-GPJRVG
48489607,MONTHLY RENTAL DISCOUNT. Beautiful downtown Condo,297753128,Duc Lo,,Waterfront Communities-The Island,43.640760143442755,-79.3831133783854,Entire home/apt,,28,13,2024-04-13,0.35,2,20,3,
48506066,Monthly Rental Condo with direct view of CN Tower!,275661428,Hanming,,Waterfront Communities-The Island,43.64264,-79.38122,Entire home/apt,,29,13,2024-04-08,0.36,2,0,5,
48526069,Beautiful and modern guest suite,391571902,Jorgenis,,South Riverdale,43.667301,-79.330055,Private room,200,2,89,2024-05-08,2.43,1,298,30,STR-2302-FSJKVQ
48529904,Renovated & spacious guest suite in Corso Italia,6213695,Emily,,Corso Italia-Davenport,43.68423,-79.4475,Entire home/apt,,28,34,2022-12-12,0.91,1,0,0,STR-2103-HCQRVJ
48542646,Toronto Sky Suites 1 Bdrm 65 Bremner,279054248,Surab,,Waterfront Communities-The Island,43.6419,-79.38016,Entire home/apt,180,28,0,,,2,365,0,
48547448,Cozy modern room w/ parking near Toronto Zoo,391708013,Fathima,,Highland Creek,43.7979,-79.16334,Entire home/apt,79,28,76,2024-02-29,2.09,1,92,6,STR-2104-FJBKVB
48549413,Luxury 2BR Apartment - Fort York Toronto,50321133,Sukh,,Niagara,43.63859,-79.40111,Entire home/apt,,28,1,2021-06-30,0.03,1,0,0,
48554664,Cute 1 Bedroom with Back Deck,101367910,Rolyn,,Dovercourt-Wallace Emerson-Junction,43.663,-79.42945,Entire home/apt,,28,144,2022-01-15,3.73,2,80,0,STR-2101-HLHKVK
48561895,Urban Luxury: Perfect 1BR w/Parking & Skyline View,351406907,Hubert,,Waterfront Communities-The Island,43.64981,-79.38886,Entire home/apt,99,28,18,2024-05-04,0.53,2,93,7,
48562727,Toronto Sky Suites 1+1 Bdrm 55 Bremner,279054248,Surab,,Waterfront Communities-The Island,43.64341,-79.3816,Entire home/apt,278,28,0,,,2,365,0,
48571774,Cozy Retreat: Private+Spacious Suite in King West,2004846,Natalie,,Roncesvalles,43.64221,-79.42909,Entire home/apt,99,28,15,2024-04-27,0.40,2,277,4,
48581115,Toronto Modern Victorian Home,22962881,Mubeat,,Little Portugal,43.64763,-79.42767,Entire home/apt,,60,0,,,1,0,0,
48587585,Cozy  Bedroom in a Beautiful Townhouse,3402226,Halil,,Pleasant View,43.775578,-79.331787,Private room,,28,5,2023-02-10,0.20,1,0,0,
48606614,Work/Relax at a Modern Apt Downtown. Parking Inc.,8540894,Yani,,Church-Yonge Corridor,43.66174,-79.37881,Entire home/apt,,60,1,2021-04-30,0.03,9,0,0,
48630959,Modern and Cozy Apartment with views,18633788,Arifeen,,Bay Street Corridor,43.65286,-79.38066,Private room,,28,0,,,1,0,0,
48642883,Lake Ontario Waterfront 1 Bed 15 Min To DT Toronto,392400946,Rory,,New Toronto,43.594479,-79.50692,Entire home/apt,90,28,14,2024-03-12,0.40,2,49,5,
48644384,Lake View Spring Paradise @Downtown Harbourfront,133095876,Chia-Wen,,Waterfront Communities-The Island,43.63841,-79.39003,Private room,197,1,114,2024-05-05,3.25,2,347,35,STR-2103-FGTDVB
48644495,Downtown Downtown Downtown,342647628,Oluwatoyin,,North St.James Town,43.67097,-79.37777,Private room,,28,1,2021-06-01,0.03,18,0,0,
48655916,2 Bedroom 2 Bathroom DT Toronto Suite,40948683,Ra.,,Waterfront Communities-The Island,43.64235,-79.40077,Entire home/apt,190,28,4,2023-01-18,0.12,1,169,0,STR-2111-HFFDVJ
48657681,Private room in Condo near Airport,49224579,Van Tuc,,Etobicoke West Mall,43.64985,-79.56939,Private room,93,28,20,2023-07-31,0.58,4,90,1,STR-2206-HVGRVL
48662290,"Downtown, All the comforts of home 2Bed/2Bath",258669214,Sam,,Church-Yonge Corridor,43.65592,-79.37825,Entire home/apt,125,30,3,2021-09-30,0.08,2,266,0,
48670210,"Steps to Yorkville, UofT, ROM, Upscale Restaurants",282615069,Andrew,,Annex,43.670395,-79.394302,Entire home/apt,181,2,6,2024-02-04,0.17,1,152,5,STR-2310-HDSHHW
48678430,MMG Empress Suite - Spacious with CITY VIEW,50396723,Frankie,,Willowdale East,43.76925,-79.41133,Entire home/apt,140,60,6,2023-08-26,0.18,16,283,1,
48683267,"Close to Downtown, steps away from streetcar/bus",342647628,Oluwatoyin,,North Riverdale,43.66674,-79.35224,Shared room,,28,0,,,18,0,0,
48692452,Downtown Spacious room with 1 Queen or 1 Double,15725924,Thi Mai Hoa,,Bay Street Corridor,43.666313490794806,-79.38574987496004,Private room,303,28,0,,,2,270,0,STR-2206-FLLKVB
48713150,Modern 1 BR Condo in DT Toronto,785826,Sky View,,Waterfront Communities-The Island,43.65017,-79.38794,Entire home/apt,,30,2,2024-01-08,0.06,51,0,1,
48716772,Home steps from  upscale Rosedale attractions.,85749798,Tommy,,Annex,43.68,-79.39234,Entire home/apt,239,30,2,2022-06-10,0.06,1,69,0,
48732447,Newly renovated Unit-theQueensway/Royal York,64353502,Bao Viet,,Stonegate-Queensway,43.62939,-79.49664,Entire home/apt,91,28,51,2023-11-11,1.37,3,96,3,STR-2103-HBJRVJ
48740027,Modern Midtown Toronto Retreat at Yonge & Eg,37340031,Dimitrios,,Mount Pleasant West,43.70715,-79.39715,Entire home/apt,270,28,49,2024-05-02,1.32,1,171,13,STR-2201-GRFDVG
48752454,Luxury 3 BR semi with free parking (Entire House),393289958,Dillon,,Alderwood,43.60549,-79.53825,Entire home/apt,479,2,34,2024-01-24,1.85,1,75,17,STR-2210-GYMXVH
